Chave,ID_Empresa,ID,Colaborador,Horas_Mes,Horas_Semana,Horas_Dia,Status,Admissao,Demissao,ID_Motivo_Demissao,Venc_Ferias,Nascimento,Sexo,ID_Est_Civil,Matricula,Deficiente,Aposentado,Endereco,Cidade,Estado,Pais,CEP,UF,Latitude,Longitude,Cor,ID_Depto,ID_Cargo,ID_Escolaridade,ID_CC,Salario
1176,1,176,Yasmin Fernandes,8,"1,6","0,26",I,2009-10-03 00:00:00.000,2010-03-07 00:00:00.000,2,2010-03-07 00:00:00.000,1951-02-18 00:00:00.000,F,C,176,0,0,Rua Crisócola 930,Rio de Janeiro,Rio de Janeiro,BR,23560-810,RJ,"-22,942863","-43,294015",2,9,167,7,2,22.00
1177,1,177,Giovana Dias,60,12,2,I,2009-11-05 00:00:00.000,2010-03-07 00:00:00.000,2,2010-03-07 00:00:00.000,1974-08-07 00:00:00.000,F,S,177,0,0,Rua Trinta e Seis 1595,Cuiabá,Mato Grosso,BR,78090-328,MT,"-15,462553","-55,977143",2,9,167,7,2,147.27
1179,1,179,Emilly Martins,200,40,"6,66",I,2009-11-06 00:00:00.000,2010-03-07 00:00:00.000,2,2010-03-07 00:00:00.000,1964-12-27 00:00:00.000,F,C,179,0,0,Rua Doutor João Romeiro 1601,Pindamonhangaba,São Paulo,BR,12400-030,SP,"-22,894426","-45,512743",2,9,167,7,2,498.00
118,1,18,Leila Goncalves,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-04-11 00:00:00.000,2,2011-04-11 00:00:00.000,1974-09-01 00:00:00.000,F,C,18,0,0,Rua Jaboticabal 1032,Rio de Janeiro,Rio de Janeiro,BR,21620-340,RJ,"-22,929555","-43,292115",2,6,167,2,2,498.00
1180,1,180,Estevan Rodrigues,200,40,"6,66",I,2009-11-05 00:00:00.000,2010-09-25 00:00:00.000,2,2011-09-25 00:00:00.000,1938-08-18 00:00:00.000,M,C,180,0,0,Rua Goiabeira 1972,Aparecida de Goiânia,Goiás,BR,74972-350,GO,"-16,777014","-49,281014",2,13,705,7,2,640.00
1181,1,181,Tânia Rodrigues,200,40,"6,66",I,2009-11-18 00:00:00.000,2009-12-25 00:00:00.000,10,2009-12-25 00:00:00.000,1986-10-19 00:00:00.000,F,S,181,0,0,Travessa Veneza 1308,Volta Redonda,Rio de Janeiro,BR,27279-630,RJ,"-22,426911","-44,037673",2,6,167,7,2,458.00
1182,1,182,Diogo Melo,100,20,"3,33",I,2009-11-11 00:00:00.000,2010-03-07 00:00:00.000,2,2010-03-07 00:00:00.000,1990-04-19 00:00:00.000,M,S,182,0,0,Rua Cássio de Almeida 520,São Paulo,São Paulo,BR,02067-060,SP,"-23,59163","-46,653614",2,9,802,7,2,322.00
1183,1,183,Marina Cavalcanti,200,40,"6,66",I,2009-11-05 00:00:00.000,2011-10-03 00:00:00.000,2,2011-10-03 00:00:00.000,1979-06-02 00:00:00.000,F,S,183,0,0,Rua José Lopes Sejopoles 282,Três Lagoas,Mato Grosso do Sul,BR,79645-210,MS,"-20,413789","-52,336752",2,6,167,6,2,573.00
119,1,19,Beatriz Ribeiro,220,44,"7,33",I,2009-09-03 00:00:00.000,2011-07-10 00:00:00.000,2,2012-07-10 00:00:00.000,1957-01-13 00:00:00.000,F,C,19,0,0,Rua Hilton Souto Maior 53,João Pessoa,Paraíba,BR,58055-018,PB,"-7,183366","-34,867139",2,6,167,2,2,621.00
12,1,2,Erick Castro,200,40,"6,66",I,2009-06-24 00:00:00.000,2010-08-01 00:00:00.000,4,2011-08-01 00:00:00.000,1981-12-21 00:00:00.000,M,S,2,0,0,Quadra SMPW Quadra 03 Conjunto 07 771,Núcleo Bandeirante,Distrito Federal,BR,71735-307,DF,"-15,860179","-47,9038",2,3,167,5,2,498.00
121,1,21,Leila Azevedo,200,40,"6,66",I,2009-09-03 00:00:00.000,2009-11-01 00:00:00.000,12,2010-11-01 00:00:00.000,1960-02-20 00:00:00.000,F,S,21,0,0,Rua Carlos Duwe 706,Blumenau,Santa Catarina,BR,89066-367,SC,"-26,782865","-49,168002",2,6,167,2,2,458.00
122,1,22,Nicole Barbosa,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-04 00:00:00.000,2,2011-03-04 00:00:00.000,1980-03-16 00:00:00.000,F,C,22,0,0,Rua João da Silva Carreira 1738,Araçatuba,São Paulo,BR,16012-125,SP,"-21,231716","-50,4964",2,6,167,6,2,498.00
123,1,23,Evelyn Dias,200,40,"6,66",I,2009-09-03 00:00:00.000,2013-12-29 00:00:00.000,2,2014-12-29 00:00:00.000,1987-11-05 00:00:00.000,F,S,23,0,0,Alameda Ilva Mello Reis 1457,Juiz de Fora,Minas Gerais,BR,36071-320,MG,"-21,756109","-43,526767",2,6,167,3,2,740.00
124,1,24,Leonor Melo,200,40,"6,66",I,2009-09-05 00:00:00.000,2010-08-20 00:00:00.000,2,2011-08-20 00:00:00.000,1980-10-17 00:00:00.000,F,C,24,0,0,Travessa Geraldo de Andrade 1612,Caruaru,Pernambuco,BR,55026-192,PE,"-8,250786","-36,117555",2,6,167,4,2,498.00
125,1,25,Camila Fernandes,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-05-24 00:00:00.000,4,2011-05-24 00:00:00.000,1975-07-08 00:00:00.000,F,S,25,0,0,Rua Doutor Francisco Graziosi 1225,Sorocaba,São Paulo,BR,18047-201,SP,"-23,505985","-47,360057",2,6,167,7,2,540.00
126,1,26,Alice Silva,200,40,"6,66",I,2009-09-03 00:00:00.000,2011-01-02 00:00:00.000,4,2012-01-02 00:00:00.000,1968-07-17 00:00:00.000,F,V,26,0,0,Rua Vesceslau Brás 815,Cotia,São Paulo,BR,06706-130,SP,"-23,703104","-46,982365",2,8,195,2,2,591.00
127,1,27,Emilly Cunha,200,40,"6,66",I,2009-09-03 00:00:00.000,2009-12-20 00:00:00.000,4,2010-12-20 00:00:00.000,1975-09-17 00:00:00.000,F,V,27,0,0,Rua Guaicuri 163,São Paulo,São Paulo,BR,04425-000,SP,"-23,6924","-46,610308",2,9,167,4,2,458.00
128,1,28,Tânia Santos,200,40,"6,66",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1963-06-13 00:00:00.000,F,C,28,0,0,Rua Professora Marieta Guerra 929,Natal,Rio Grande do Norte,BR,59074-013,RN,"-5,874151","-35,208075",2,8,195,4,2,680.00
129,1,29,Clara Pinto,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1961-01-18 00:00:00.000,F,C,29,0,0,Rua João José Batista Júnior 627,João Pessoa,Paraíba,BR,58027-620,PB,"-7,140608","-34,930268",2,9,167,2,2,498.00
13,1,3,Kai Santos,150,30,5,I,2009-06-24 00:00:00.000,2013-08-30 00:00:00.000,2,2014-08-30 00:00:00.000,1964-11-11 00:00:00.000,M,S,3,0,0,Praça Joaquim Vicente da Silva 1351,Contagem,Minas Gerais,BR,32260-660,MG,"-19,956629","-44,093661",2,3,222,7,2,782.00
130,1,30,Rebeca Gomes,120,24,4,I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1987-04-10 00:00:00.000,F,O,30,0,0,Rua Cícero Guana 27,Marília,São Paulo,BR,17507-705,SP,"-22,193663","-49,940282",2,9,167,7,2,299.00
131,1,31,José Melo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1959-08-03 00:00:00.000,M,C,31,0,0,Rua Cabo Basílio Júnior 1608,Rio de Janeiro,Rio de Janeiro,BR,23066-130,RJ,"-22,883522","-43,238586",2,9,133,3,2,644.00
132,1,32,Letícia Azevedo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1980-08-05 00:00:00.000,F,S,32,0,0,Rua Moisés 1762,Franco da Rocha,São Paulo,BR,07860-205,SP,"-23,233693","-46,789783",2,9,167,7,2,498.00
133,1,33,Amanda Martins,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1966-11-03 00:00:00.000,F,V,33,0,0,Alameda Chile 1450,São Gonçalo,Rio de Janeiro,BR,24410-620,RJ,"-22,798719","-43,091645",2,9,167,2,2,498.00
134,1,34,Sarah Cunha,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-07-01 00:00:00.000,2,2011-07-01 00:00:00.000,1969-04-15 00:00:00.000,F,S,34,0,0,Rua Dez 386,Ponta Grossa,Paraná,BR,84032-468,PR,"-25,133432","-50,08394",2,8,195,7,2,505.45
135,1,35,Raissa Goncalves,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1967-05-14 00:00:00.000,F,C,35,0,0,Rua Serra dos Pirineus 1937,São Paulo,São Paulo,BR,02649-060,SP,"-23,594125","-46,613718",2,9,167,6,2,498.00
136,1,36,Rebeca Barros,200,40,"6,66",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1977-10-26 00:00:00.000,F,C,36,0,0,Rua José Antônio Baptista 1321,Bauru,São Paulo,BR,17026-240,SP,"-22,336519","-49,216113",2,8,195,7,2,680.00
137,1,37,Larissa Barros,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1960-06-27 00:00:00.000,F,D,37,0,0,Rua Antônio Ferreira e Silva 275,São Vicente,São Paulo,BR,11346-120,SP,"-23,908203","-46,432734",2,9,167,4,2,498.00
138,1,38,Ágatha Azevedo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1958-08-12 00:00:00.000,F,C,38,0,0,Vila Antônio Rogério 1587,Fortaleza,Ceará,BR,60330-790,CE,"-3,786894","-38,586725",2,9,167,7,2,498.00
139,1,39,Matheus Araujo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1988-09-16 00:00:00.000,M,S,39,0,0,Rua Aristides Chagas 791,Jundiaí,São Paulo,BR,13214-745,SP,"-23,148113","-46,948348",2,9,133,7,2,644.00
14,1,4,Kai Fernandes,220,44,"7,33",I,2009-06-24 00:00:00.000,2013-08-30 00:00:00.000,2,2014-08-30 00:00:00.000,1969-02-18 00:00:00.000,M,C,4,0,0,Quadra SQS 315 Bloco D 1122,Brasília,Distrito Federal,BR,70384-040,DF,"-15,874133","-47,683754",2,3,802,7,2,992.20
140,1,40,Júlia Pinto,100,20,"3,33",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1956-05-20 00:00:00.000,F,C,40,0,0,Avenida Afrânio Peixoto 827,Salvador,Bahia,BR,40717-140,BA,"-12,948697","-38,514369",2,9,167,4,2,250.00
141,1,41,Bruna Ferreira,200,40,"6,66",I,2009-09-03 00:00:00.000,2009-10-03 00:00:00.000,11,2010-10-03 00:00:00.000,1962-11-12 00:00:00.000,F,S,41,0,0,Rua AZ - 008 457,Brusque,Santa Catarina,BR,88353-405,SC,"-27,025712","-48,967102",2,9,167,7,2,458.00
142,1,42,Beatrice Cardoso,50,10,"1,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1952-02-22 00:00:00.000,F,S,42,0,0,Rua Alves de Oliveira 844,Várzea Grande,Mato Grosso,BR,78115-700,MT,"-15,480237","-56,230799",2,9,167,7,2,125.00
143,1,43,Ágatha Rodrigues,20,4,"0,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1983-08-11 00:00:00.000,F,C,43,0,0,Rua Assembléia Constituinte 1828,Atibaia,São Paulo,BR,12954-790,SP,"-23,200468","-46,539343",2,9,167,7,2,55.00
144,1,44,Eduardo Azevedo,100,20,"3,33",I,2009-09-10 00:00:00.000,2009-10-15 00:00:00.000,11,2010-10-15 00:00:00.000,1986-09-23 00:00:00.000,M,S,44,0,0,Avenida Nossa Senhora de Fátima 287,São João de Meriti,Rio de Janeiro,BR,25561-171,RJ,"-22,819544","-43,385608",9,9,133,5,2,322.00
145,1,45,Giovanna Araujo,22,"4,4","0,73",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1961-08-07 00:00:00.000,F,C,45,0,0,Caminho dos Picos 1036,Rio de Janeiro,Rio de Janeiro,BR,20531-290,RJ,"-22,854258","-43,42782",2,7,195,2,2,95.00
146,1,46,Júlia Lima,22,"4,4","0,73",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1979-10-09 00:00:00.000,F,S,46,0,0,Rua Santina Aparecida de Oliveira 360,Sumaré,São Paulo,BR,13174-120,SP,"-22,843857","-47,295873",2,7,195,7,2,110.00
147,1,47,Brenda Pinto,22,"4,4","0,73",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1971-02-14 00:00:00.000,F,C,47,0,0,Travessa Z Cinco 1052,Serra,Espírito Santo,BR,29165-132,ES,"-20,135031","-40,254807",2,7,195,3,2,95.00
148,1,48,Giovana Azevedo,22,"4,4","0,73",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1951-07-20 00:00:00.000,F,C,48,0,0,Rua Brasília 643,Francisco Beltrão,Paraná,BR,85605-310,PR,"-26,105305","-53,18652",2,7,195,2,2,110.00
149,1,49,Mariana Castro,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-09-01 00:00:00.000,2,2011-09-01 00:00:00.000,1954-10-24 00:00:00.000,F,D,49,0,0,Rua da Eternidade 239,Rio de Janeiro,Rio de Janeiro,BR,22765-553,RJ,"-22,844877","-43,379771",2,7,195,2,2,505.45
15,1,5,Davi Cardoso,150,30,5,I,2009-06-24 00:00:00.000,2012-11-09 00:00:00.000,4,2013-11-09 00:00:00.000,1988-01-13 00:00:00.000,M,S,5,0,0,Rua Dona Geni 1638,Belo Horizonte,Minas Gerais,BR,31575-370,MG,"-19,921219","-44,014838",2,3,222,7,2,686.00
150,1,50,Carla Barros,22,"4,4","0,73",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1950-01-05 00:00:00.000,F,V,50,0,0,Rua Dois 152,Ariquemes,Rondônia,BR,78932-437,RO,"-9,902002","-62,90416",2,7,195,4,2,110.00
151,1,51,Julieta Martins,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-02 00:00:00.000,2,2011-03-02 00:00:00.000,1953-10-30 00:00:00.000,F,S,51,0,0,Rua Canadá 287,Gravataí,Rio Grande do Sul,BR,94155-100,RS,"-29,95848","-50,884042",2,8,195,7,2,505.45
152,1,52,Aline Castro,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-03 00:00:00.000,2,2011-03-03 00:00:00.000,1977-07-21 00:00:00.000,F,S,52,0,0,Rua São Sebastião 134,Jaboatão dos Guararapes,Pernambuco,BR,54325-031,PE,"-8,093237","-34,940934",2,9,167,4,2,498.00
153,1,53,Rebeca Pereira,108,"21,6","3,6",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1972-05-07 00:00:00.000,F,C,53,0,0,Rua São Marcos 1832,Itaquaquecetuba,São Paulo,BR,08599-120,SP,"-23,437435","-46,332467",2,9,167,2,2,265.09
154,1,54,Rebeca Carvalho,60,12,2,I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1960-04-02 00:00:00.000,F,C,54,0,0,Rua Macaé 1959,Itaguaí,Rio de Janeiro,BR,23836-400,RJ,"-22,841549","-43,822335",2,9,167,2,2,147.27
155,1,55,Bianca Cardoso,100,20,"3,33",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1968-06-21 00:00:00.000,F,C,55,0,0,Rua Latino Coelho 231,Duque de Caxias,Rio de Janeiro,BR,25260-500,RJ,"-22,704417","-43,345734",2,9,167,2,2,250.00
156,1,56,Matilde Melo,8,"1,6","0,26",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1971-12-28 00:00:00.000,F,C,56,0,0,Rua Governador Pedro de Toledo 220,Araçatuba,São Paulo,BR,16015-455,SP,"-21,222606","-50,607482",2,9,167,6,2,22.00
157,1,57,Marina Ferreira,50,10,"1,66",I,2009-09-03 00:00:00.000,2010-01-17 00:00:00.000,4,2011-01-17 00:00:00.000,1990-08-26 00:00:00.000,F,S,57,0,0,1ª Travessa Arapongas 371,Recife,Pernambuco,BR,50060-540,PE,"-7,939222","-34,943792",2,9,167,7,2,125.00
158,1,58,Gabriela Almeida,8,"1,6","0,26",I,2009-09-03 00:00:00.000,2010-03-02 00:00:00.000,2,2011-03-02 00:00:00.000,1953-10-30 00:00:00.000,F,S,58,0,0,Rua Colorado 212,São Paulo,São Paulo,BR,04225-050,SP,"-23,673047","-46,674801",2,9,167,7,2,22.00
159,1,59,Sophia Barbosa,200,40,"6,66",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1979-06-03 00:00:00.000,F,O,59,0,0,Calçada dos Mirtilos 579,Barueri,São Paulo,BR,06453-019,SP,"-23,520058","-46,853862",2,8,195,4,2,680.00
16,1,6,Enzo Araujo,200,40,"6,66",I,2009-06-24 00:00:00.000,2010-04-23 00:00:00.000,2,2011-04-23 00:00:00.000,1981-05-18 00:00:00.000,M,S,6,0,0,Rua Corrupião 676,Campo Grande,Mato Grosso do Sul,BR,79012-180,MS,"-21,01941","-54,117903",2,4,167,7,2,498.00
160,1,60,Gabrielle Cavalcanti,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1970-03-01 00:00:00.000,F,C,60,0,0,Rua Candiota 915,Porto Alegre,Rio Grande do Sul,BR,91030-020,RS,"-30,100442","-51,194655",2,9,167,3,2,498.00
161,1,61,Julia Oliveira,220,44,"7,33",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1967-08-28 00:00:00.000,F,S,61,0,0,Núcleo Rural Vargem Bonita 1649,Núcleo Bandeirante,Distrito Federal,BR,71750-000,DF,"-15,770479","-47,929758",2,8,195,5,2,737.00
162,1,62,Fábio Carvalho,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1980-10-26 00:00:00.000,M,S,62,0,0,Rua 27 1079,Taguatinga,Distrito Federal,BR,71917-540,DF,"-12,381811","-46,455618",2,9,167,6,2,498.00
163,1,63,Lara Cavalcanti,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1961-11-18 00:00:00.000,F,C,63,0,0,Rua João Maria Bellini 151,Araraquara,São Paulo,BR,14806-460,SP,"-21,830884","-48,271089",2,9,167,6,2,498.00
164,1,64,Clara Pinto,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1972-03-21 00:00:00.000,F,C,64,0,0,Avenida Joel Pontes 435,Caruaru,Pernambuco,BR,55028-125,PE,"-8,081873","-35,93243",2,9,167,7,2,498.00
165,1,65,Marisa Gomes,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1975-08-05 00:00:00.000,F,S,65,0,0,Rua José Geraldo Prata 1867,Uberlândia,Minas Gerais,BR,38415-351,MG,"-19,102967","-48,296847",2,9,167,7,2,498.00
166,1,66,Guilherme Cardoso,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1955-10-03 00:00:00.000,M,C,66,0,0,Alameda Guaíba 928,Santana de Parnaíba,São Paulo,BR,06543-240,SP,"-23,431063","-46,920072",2,9,167,4,2,498.00
167,1,67,Gabriel Cunha,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1981-11-16 00:00:00.000,M,C,67,0,0,Rua Palmiro Francheschini 1467,Sumaré,São Paulo,BR,13170-640,SP,"-22,752093","-47,25896",2,9,133,3,2,644.00
168,1,68,Eduarda Cardoso,220,44,"7,33",I,2009-09-03 00:00:00.000,2010-03-14 00:00:00.000,2,2011-03-14 00:00:00.000,1948-08-14 00:00:00.000,F,S,68,0,0,Rua Jacinto de Morais 784,São Paulo,São Paulo,BR,05546-040,SP,"-23,56438","-46,552312",2,8,662,7,2,826.00
169,1,69,Raissa Dias,220,44,"7,33",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1968-02-27 00:00:00.000,F,S,69,0,0,Rua SC - 002 910,Brusque,Santa Catarina,BR,88354-093,SC,"-27,183767","-48,811573",2,8,405,6,2,847.00
17,1,7,Paulo Martins,220,44,"7,33",I,2009-06-24 00:00:00.000,2013-08-30 00:00:00.000,2,2014-08-30 00:00:00.000,1948-03-12 00:00:00.000,M,C,7,0,0,Rua Virgínia Matto dos Santos 1284,Guarapari,Espírito Santo,BR,29215-630,ES,"-20,523336","-40,490394",2,4,802,5,2,992.20
170,1,70,Diego Correia,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1959-10-02 00:00:00.000,M,C,0,0,0,Rua Inconfidentes 1263,Recife,Pernambuco,BR,50750-110,PE,"-7,947324","-34,995129",2,9,167,2,2,498.00
171,1,71,Júlia Gomes,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1961-11-30 00:00:00.000,F,C,71,0,0,Rua Nair de Souza Menezes 708,Cachoeiro de Itapemirim,Espírito Santo,BR,29313-320,ES,"-20,761683","-41,23307",2,9,167,3,2,498.00
172,1,72,Leila Araujo,8,"1,6","0,26",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1980-09-14 00:00:00.000,F,C,72,0,0,Rua Maria Helena Figueira de Vasconcelos 1628,Belford Roxo,Rio de Janeiro,BR,26172-050,RJ,"-22,633362","-43,435975",2,9,167,2,2,22.00
173,1,73,Gabriela Araujo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1955-08-23 00:00:00.000,F,C,73,0,0,Rua Erotides Mendes 852,Pará de Minas,Minas Gerais,BR,35660-092,MG,"-19,790664","-44,589318",2,9,167,5,2,498.00
174,1,74,Gabriel Costa,100,20,"3,33",I,2009-09-03 00:00:00.000,2009-11-01 00:00:00.000,12,2010-11-01 00:00:00.000,1980-05-19 00:00:00.000,M,S,74,0,0,Rua Padre Jorge Frezzine 253,Parintins,Amazonas,BR,69151-570,AM,"-2,580173","-56,984957",2,9,133,7,2,322.00
175,1,75,Mariana Cavalcanti,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-01-06 00:00:00.000,4,2011-01-06 00:00:00.000,1973-11-08 00:00:00.000,F,S,75,0,0,Rua A 1324,Canoas,Rio Grande do Sul,BR,92110-080,RS,"-30,014184","-51,239824",2,8,195,7,2,505.45
176,1,76,Rodrigo Lima,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1979-02-23 00:00:00.000,M,C,76,0,0,Rua Dois 1144,Guarapari,Espírito Santo,BR,29208-020,ES,"-20,66965","-40,597188",2,9,133,4,2,644.00
177,1,77,Letícia Cunha,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-03 00:00:00.000,2,2011-03-03 00:00:00.000,1970-09-04 00:00:00.000,F,S,77,0,0,Rua Manoel Franco da Silva 228,Leme,São Paulo,BR,13611-761,SP,"-22,251025","-47,398453",2,9,167,5,2,498.00
178,1,78,Guilherme Pereira,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1964-02-03 00:00:00.000,M,C,78,0,0,Travessa Dezessete de Janeiro 770,Recife,Pernambuco,BR,52140-590,PE,"-7,94075","-34,972599",2,11,133,7,2,644.00
179,1,79,Tânia Araujo,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1954-02-15 00:00:00.000,F,C,79,0,0,Quadra EQNM 07/09 Bloco F 1867,Ceilândia,Distrito Federal,BR,72215-556,DF,"-15,91239","-48,102079",2,11,167,6,2,498.00
18,1,8,Vinicius Santos,150,30,5,I,2009-06-24 00:00:00.000,2009-08-31 00:00:00.000,8,2010-08-31 00:00:00.000,1963-12-09 00:00:00.000,M,C,8,0,0,Rua Marechal Lino de Morais 858,Goiânia,Goiás,BR,74413-140,GO,"-16,688368","-49,163136",2,4,222,4,2,518.18
180,1,80,Gabrielly Araujo,200,40,"6,66",I,2009-09-03 00:00:00.000,2012-06-08 00:00:00.000,2,2013-06-08 00:00:00.000,1966-03-10 00:00:00.000,F,C,80,0,0,Rua das Azaléas 1873,Valinhos,São Paulo,BR,13273-450,SP,"-22,961532","-46,97959",2,8,195,5,2,680.00
181,1,81,Nicole Fernandes,200,40,"6,66",I,2009-09-03 00:00:00.000,2011-02-25 00:00:00.000,2,2012-02-25 00:00:00.000,1956-05-24 00:00:00.000,F,S,81,0,0,Rua Maurício de Matos Pessoa 413,Jandira,São Paulo,BR,06626-300,SP,"-23,524968","-46,903882",2,11,167,5,2,573.00
182,1,82,Tânia Pinto,200,40,"6,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1968-07-13 00:00:00.000,F,C,82,0,0,Rua Brigadeiro Faria Lima 496,Hortolândia,São Paulo,BR,13183-120,SP,"-22,888581","-47,18932",2,11,167,6,2,498.00
183,1,83,Eduardo Barros,64,"12,8","2,13",I,2009-09-03 00:00:00.000,2009-11-01 00:00:00.000,12,2010-11-01 00:00:00.000,1980-05-19 00:00:00.000,M,S,83,0,0,Travessa Sebastião Tourinho 534,Salvador,Bahia,BR,40040-160,BA,"-12,822044","-38,438277",2,9,167,7,2,144.00
184,1,84,Bruna Cavalcanti,50,10,"1,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1976-10-25 00:00:00.000,F,S,84,0,0,Rua Cecília Maria Vallardi Saraceni 542,Guarulhos,São Paulo,BR,07135-310,SP,"-23,451635","-46,376092",2,9,167,4,2,125.00
185,1,85,Fernanda Costa,220,44,"7,33",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1976-05-31 00:00:00.000,F,S,85,0,0,Rua Trinta e Dois 1429,Ribeirão das Neves,Minas Gerais,BR,33825-040,MG,"-19,699829","-44,134049",2,9,167,7,2,540.00
186,1,86,Julieta Ferreira,100,20,"3,33",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1952-12-21 00:00:00.000,F,S,86,0,0,Rua Londres 1341,Andradina,São Paulo,BR,16903-060,SP,"-20,865803","-51,34556",2,9,167,7,2,250.00
187,1,87,Julia Sousa,50,10,"1,66",I,2009-09-03 00:00:00.000,2010-03-07 00:00:00.000,2,2011-03-07 00:00:00.000,1958-09-07 00:00:00.000,F,V,87,0,0,Rua Paraná 1811,Andradina,São Paulo,BR,16901-155,SP,"-20,950022","-51,218971",2,9,167,2,2,125.00
